status,old_path,new_path,area,purpose
R100,projects/hkg-tmax/data/catalog/audit_snapshots/2026-06-23/HKG_TMAX_DATASET_AUDIT/HKG_TMAX_TABLE_DECISIONS_ALL_52.csv,projects/hkg-tmax/docs/archive/legacy-data-scaffold/catalog/audit_snapshots/2026-06-23/HKG_TMAX_DATASET_AUDIT/HKG_TMAX_TABLE_DECISIONS_ALL_52.csv,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/data/catalog/audit_snapshots/2026-06-23/HKG_TMAX_DATASET_AUDIT/README.md,projects/hkg-tmax/docs/archive/legacy-data-scaffold/catalog/audit_snapshots/2026-06-23/HKG_TMAX_DATASET_AUDIT/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/data/gold/.gitkeep,projects/hkg-tmax/docs/archive/legacy-data-scaffold/gold/.gitkeep,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/data/gold/README.md,projects/hkg-tmax/docs/archive/legacy-data-scaffold/gold/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/data/gold/target_parity/README.md,projects/hkg-tmax/docs/archive/legacy-data-scaffold/gold/target_parity/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/data/gold/target_publication/README.md,projects/hkg-tmax/docs/archive/legacy-data-scaffold/gold/target_publication/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/data/metadata/source_normalization/non_minute_normalization_manifest.json,projects/hkg-tmax/docs/archive/legacy-data-scaffold/metadata/source_normalization/non_minute_normalization_manifest.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/data/raw/.gitkeep,projects/hkg-tmax/docs/archive/legacy-data-scaffold/raw/.gitkeep,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/data/raw/README.md,projects/hkg-tmax/docs/archive/legacy-data-scaffold/raw/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/data/silver/.gitkeep,projects/hkg-tmax/docs/archive/legacy-data-scaffold/silver/.gitkeep,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/data/silver/README.md,projects/hkg-tmax/docs/archive/legacy-data-scaffold/silver/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/documentation/project_root_reference/ARTIFACT_CONTENTS.md,projects/hkg-tmax/docs/archive/project-root-reference/ARTIFACT_CONTENTS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/documentation/project_root_reference/CITATIONS_AND_VERIFICATION.md,projects/hkg-tmax/docs/archive/project-root-reference/CITATIONS_AND_VERIFICATION.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/documentation/project_root_reference/DATA_ACQUISITION_SCOPE.md,projects/hkg-tmax/docs/archive/project-root-reference/DATA_ACQUISITION_SCOPE.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/documentation/project_root_reference/DATA_ACQUISITION_STATUS.md,projects/hkg-tmax/docs/archive/project-root-reference/DATA_ACQUISITION_STATUS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/documentation/project_root_reference/INITIAL_CODEX_PROMPT.md,projects/hkg-tmax/docs/archive/project-root-reference/INITIAL_CODEX_PROMPT.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/documentation/project_root_reference/MANIFEST.json,projects/hkg-tmax/docs/archive/project-root-reference/MANIFEST.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/documentation/project_root_reference/README.md,projects/hkg-tmax/docs/archive/project-root-reference/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/analysis/hkg_tmax_t24/STATUS.md,projects/hkg-tmax/docs/archive/project-root-reference/STATUS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/prompts/gpt_pro_hkg_tmax_point_forecast_to_probability_distribution_20260705.md,projects/hkg-tmax/docs/archive/prompts/gpt_pro_hkg_tmax_point_forecast_to_probability_distribution_20260705.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/prompts/hkg_tmax_point_forecast_ml_gpt_pro_next_strategy_prompt_20260706.md,projects/hkg-tmax/docs/archive/prompts/hkg_tmax_point_forecast_ml_gpt_pro_next_strategy_prompt_20260706.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/prompts/jira_impl_spec.txt,projects/hkg-tmax/docs/archive/prompts/jira_impl_spec.txt,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/documentation/GRIBSTREAM_SUPPORT_BACKFILL_ALLOWANCE_EMAIL_DRAFT.md,projects/hkg-tmax/docs/archive/provider-requests/GRIBSTREAM_SUPPORT_BACKFILL_ALLOWANCE_EMAIL_DRAFT.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/docs/03_ASOF_AND_LEAKAGE.md,projects/hkg-tmax/docs/contracts/ASOF_AND_LEAKAGE.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/docs/06_EVALUATION_AND_VALIDATION.md,projects/hkg-tmax/docs/contracts/EVALUATION_AND_VALIDATION.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/documentation/GRIBSTREAM_TMAX_LEAKAGE_SAFETY.md,projects/hkg-tmax/docs/contracts/GRIBSTREAM_TMAX_LEAKAGE_SAFETY.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/docs/06_LEAKAGE_CONTROL.md,projects/hkg-tmax/docs/contracts/LEAKAGE_CONTROL.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/docs/02_TARGET_AND_SETTLEMENT.md,projects/hkg-tmax/docs/contracts/TARGET_AND_SETTLEMENT.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/documentation/ATTRIBUTE_DICTIONARY_FULL.csv,projects/hkg-tmax/docs/data/ATTRIBUTE_DICTIONARY_FULL.csv,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/documentation/ATTRIBUTE_DICTIONARY_README.md,projects/hkg-tmax/docs/data/ATTRIBUTE_DICTIONARY_README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/documentation/DATABASE_USAGE_AND_LAYER_GUIDE.md,projects/hkg-tmax/docs/data/DATABASE_USAGE_AND_LAYER_GUIDE.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/documentation/DATASET_CATALOG.md,projects/hkg-tmax/docs/data/DATASET_CATALOG.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/docs/04_DATA_CATALOG_AND_ACQUISITION.md,projects/hkg-tmax/docs/data/DATA_CATALOG_AND_ACQUISITION.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/documentation/DATA_QUALITY_REGISTER.md,projects/hkg-tmax/docs/data/DATA_QUALITY_REGISTER.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/docs/13_SOURCES_AND_VERIFICATION.md,projects/hkg-tmax/docs/data/SOURCES_AND_VERIFICATION.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/documentation/SOURCE_TABLE_INVENTORY.md,projects/hkg-tmax/docs/data/SOURCE_TABLE_INVENTORY.md,hkg-tmax,HKG project consolidation and portability
A,,projects/hkg-tmax/docs/data/STORAGE_LAYOUT.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/docs/16_DECISION_LOG.md,projects/hkg-tmax/docs/decisions/DECISION_LOG.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/analysis/hkg_tmax_t24/HKG_TMAX_COMPLETE_DATA_AND_OBJECTIVE_HANDOVER.md,projects/hkg-tmax/docs/evidence/analysis/hkg-tmax-t24/HKG_TMAX_COMPLETE_DATA_AND_OBJECTIVE_HANDOVER.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/analysis/hkg_tmax_t24/README.md,projects/hkg-tmax/docs/evidence/analysis/hkg-tmax-t24/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/documentation/project_root_reference/STATUS.md,projects/hkg-tmax/docs/evidence/analysis/hkg-tmax-t24/STATUS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/analysis/hkg_tmax_t24/baselines/README.md,projects/hkg-tmax/docs/evidence/analysis/hkg-tmax-t24/baselines/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/analysis/hkg_tmax_t24/findings/README.md,projects/hkg-tmax/docs/evidence/analysis/hkg-tmax-t24/findings/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/analysis/hkg_tmax_t24/findings/data_gap_limits/README.md,projects/hkg-tmax/docs/evidence/analysis/hkg-tmax-t24/findings/data_gap_limits/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/analysis/hkg_tmax_t24/findings/pressure_humidity_cutoff_state/README.md,projects/hkg-tmax/docs/evidence/analysis/hkg-tmax-t24/findings/pressure_humidity_cutoff_state/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/analysis/hkg_tmax_t24/findings/seasonality_and_tail_risk/README.md,projects/hkg-tmax/docs/evidence/analysis/hkg-tmax-t24/findings/seasonality_and_tail_risk/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/analysis/hkg_tmax_t24/findings/surrounding_station_offsets/README.md,projects/hkg-tmax/docs/evidence/analysis/hkg-tmax-t24/findings/surrounding_station_offsets/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/analysis/hkg_tmax_t24/findings/target_long_term_warming/README.md,projects/hkg-tmax/docs/evidence/analysis/hkg-tmax-t24/findings/target_long_term_warming/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/analysis/hkg_tmax_t24/findings/tminus1_1500_station_state/README.md,projects/hkg-tmax/docs/evidence/analysis/hkg-tmax-t24/findings/tminus1_1500_station_state/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/analysis/hkg_tmax_t24/phase_a_data_readiness/README.md,projects/hkg-tmax/docs/evidence/analysis/hkg-tmax-t24/phase_a_data_readiness/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/analysis/hkg_tmax_t24/phase_b_eda/README.md,projects/hkg-tmax/docs/evidence/analysis/hkg-tmax-t24/phase_b_eda/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/analysis/hkg_tmax_t24/phase_c_evaluation_design/README.md,projects/hkg-tmax/docs/evidence/analysis/hkg-tmax-t24/phase_c_evaluation_design/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/documentation/T07_T12_DEEP_SANITY_AUDIT_20260625.md,projects/hkg-tmax/docs/evidence/gribstream/T07_T12_DEEP_SANITY_AUDIT_20260625.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/documentation/T07_T12_FULL_TACTICAL_BACKFILL_20260625_RESULT.md,projects/hkg-tmax/docs/evidence/gribstream/T07_T12_FULL_TACTICAL_BACKFILL_20260625_RESULT.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/metadata/historical_live_pairs.csv,projects/hkg-tmax/docs/evidence/metadata/historical_live_pairs.csv,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/metadata/source_catalog.csv,projects/hkg-tmax/docs/evidence/metadata/source_catalog.csv,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/reports/BASELINE_CALIBRATION.md,projects/hkg-tmax/docs/evidence/reports/BASELINE_CALIBRATION.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/reports/BASELINE_FAILURE_CASES.md,projects/hkg-tmax/docs/evidence/reports/BASELINE_FAILURE_CASES.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/reports/BASELINE_SCOREBOARD.md,projects/hkg-tmax/docs/evidence/reports/BASELINE_SCOREBOARD.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/reports/COVERAGE_MATRIX.md,projects/hkg-tmax/docs/evidence/reports/COVERAGE_MATRIX.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/reports/DATA_QUALITY_AND_ANOMALIES.md,projects/hkg-tmax/docs/evidence/reports/DATA_QUALITY_AND_ANOMALIES.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/reports/DATA_READINESS.md,projects/hkg-tmax/docs/evidence/reports/DATA_READINESS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/reports/EDA_MASTER_REPORT.md,projects/hkg-tmax/docs/evidence/reports/EDA_MASTER_REPORT.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/reports/EVALUATION_DESIGN.md,projects/hkg-tmax/docs/evidence/reports/EVALUATION_DESIGN.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/reports/FEATURE_IDEAS_AND_HYPOTHESES.md,projects/hkg-tmax/docs/evidence/reports/FEATURE_IDEAS_AND_HYPOTHESES.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/reports/FORECAST_ERROR_ANATOMY.md,projects/hkg-tmax/docs/evidence/reports/FORECAST_ERROR_ANATOMY.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/reports/NEGATIVE_AND_NULL_RESULTS.md,projects/hkg-tmax/docs/evidence/reports/NEGATIVE_AND_NULL_RESULTS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/reports/POINT_IN_TIME_ELIGIBILITY.md,projects/hkg-tmax/docs/evidence/reports/POINT_IN_TIME_ELIGIBILITY.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/reports/RADIATION_CLOUD_RAIN.md,projects/hkg-tmax/docs/evidence/reports/RADIATION_CLOUD_RAIN.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/reports/SOURCE_TIMESTAMP_CONTRACTS.md,projects/hkg-tmax/docs/evidence/reports/SOURCE_TIMESTAMP_CONTRACTS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/reports/SPLIT_FREEZE.md,projects/hkg-tmax/docs/evidence/reports/SPLIT_FREEZE.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/reports/STATION_HISTORY_DOSSIER.md,projects/hkg-tmax/docs/evidence/reports/STATION_HISTORY_DOSSIER.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/reports/STATION_NETWORK_ANALYSIS.md,projects/hkg-tmax/docs/evidence/reports/STATION_NETWORK_ANALYSIS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/reports/SYNOPTIC_REGIMES.md,projects/hkg-tmax/docs/evidence/reports/SYNOPTIC_REGIMES.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/reports/TARGET_ANATOMY.md,projects/hkg-tmax/docs/evidence/reports/TARGET_ANATOMY.md,hkg-tmax,HKG project consolidation and portability
