dataset_id,source_file,file_type,attribute,source_dtype,semantic_class,row_count,non_null_count,null_count,null_pct,storage_decision,db_layer,model_role,operational_status,quality_action,usefulness_score_0_100,rationale,profile_min,profile_max
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,raw_retrieved_at_utc,string,datetime_or_date,88407,88407,0,0.0,KEEP,diagnostic_physics,PROVENANCE_TIMESTAMP,GATING_OR_AUDIT_ONLY,VALIDATE_TIMEZONE,95,Needed to prove retrieval/availability and reproduce vintages; not a weather variable.,2026-06-19T04:57:24.874712+00:00,2026-06-19T04:57:27.098275+00:00
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,station_id,string,identifier_or_code,88407,88407,0,0.0,KEEP,diagnostic_physics,STATION_METADATA,JOIN_ONLY,USE_DATE_EFFECTIVE_STATION_METADATA,20,Station identity/location; account for station moves.,,
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,valid_at_utc,string,datetime_or_date,88407,88407,0,0.0,KEEP,diagnostic_physics,VALID_TIME,DIAGNOSTIC_ALIGNMENT_ONLY,VERIFY_UTC_HKT_CONVERSION_AND_CUTOFF,90,"Critical temporal alignment, but not proof of operational availability.",1949-06-01T22:00:00+00:00,2026-06-17T18:00:00+00:00
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,valid_at_hkt,string,datetime_or_date,88407,88407,0,0.0,KEEP,diagnostic_physics,VALID_TIME,DIAGNOSTIC_ALIGNMENT_ONLY,VERIFY_UTC_HKT_CONVERSION_AND_CUTOFF,90,"Critical temporal alignment, but not proof of operational availability.",1949-06-01T22:00:00+00:00,2026-06-17T18:00:00+00:00
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,nominal_hour_utc,int64,numeric,88407,88407,0,0.0,KEEP,diagnostic_physics,VALID_TIME,DIAGNOSTIC_ALIGNMENT_ONLY,VERIFY_UTC_HKT_CONVERSION_AND_CUTOFF,90,"Critical temporal alignment, but not proof of operational availability.",0.0,23.0
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,latitude,double,numeric,88407,88407,0,0.0,KEEP,diagnostic_physics,STATION_METADATA,JOIN_ONLY,USE_DATE_EFFECTIVE_STATION_METADATA,20,Station identity/location; account for station moves.,22.3119,22.3167
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,longitude,double,numeric,88407,88407,0,0.0,KEEP,diagnostic_physics,STATION_METADATA,JOIN_ONLY,USE_DATE_EFFECTIVE_STATION_METADATA,20,Station identity/location; account for station moves.,114.1728,114.2
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,availability_tier,string,nominal_text,88407,88407,0,0.0,KEEP,diagnostic_physics,LEAKAGE_POLICY_METADATA,GATING_ONLY,NONE,100,Critical eligibility gate; never feed blindly as a meteorological predictor.,,
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,operational_input_allowed,bool,boolean,88407,88407,0,0.0,KEEP,diagnostic_physics,LEAKAGE_POLICY_METADATA,GATING_ONLY,NONE,100,Critical eligibility gate; never feed blindly as a meteorological predictor.,,
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,release_latency_proven,bool,boolean,88407,88407,0,0.0,KEEP,diagnostic_physics,LEAKAGE_POLICY_METADATA,GATING_ONLY,NONE,100,Critical eligibility gate; never feed blindly as a meteorological predictor.,,
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,source_time_policy,string,nominal_text,88407,88407,0,0.0,KEEP,diagnostic_physics,LEAKAGE_POLICY_METADATA,GATING_ONLY,NONE,100,Critical eligibility gate; never feed blindly as a meteorological predictor.,,
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,key_level_count,int64,numeric,88407,88407,0,0.0,KEEP,diagnostic_physics,PROFILE_STRUCTURE,DIAGNOSTIC_ONLY,DECODE_LEVEL_CODES_AND_REMOVE_SENTINELS,55,Required to structure soundings; useful as coverage/quality context.,0.0,9.0
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,temperature_c_1000hpa,double,numeric,88407,40526,47881,0.541597,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,90,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-888.8,33.2
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,relative_humidity_pct_1000hpa,double,numeric,88407,9650,78757,0.890846,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,35,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-8888.0,1000.0
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,dewpoint_depression_c_1000hpa,double,numeric,88407,31781,56626,0.640515,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,90,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-888.8,49.0
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,geopotential_height_m_1000hpa,double,numeric,88407,40524,47883,0.54162,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,90,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-8888.0,294.0
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,wind_direction_deg_1000hpa,double,numeric,88407,39323,49084,0.555205,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,90,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-8888.0,360.0
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,wind_speed_mps_1000hpa,double,numeric,88407,40024,48383,0.547276,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,90,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-888.8,116.0
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,temperature_c_850hpa,double,numeric,88407,49545,38862,0.439581,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,90,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-888.8,26.0
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,relative_humidity_pct_850hpa,double,numeric,88407,11636,76771,0.868381,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,35,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-8888.0,1000.0
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,dewpoint_depression_c_850hpa,double,numeric,88407,38891,49516,0.560091,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,90,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-888.8,49.0
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,geopotential_height_m_850hpa,double,numeric,88407,49486,38921,0.440248,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,90,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-8888.0,1672.0
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,wind_direction_deg_850hpa,double,numeric,88407,82552,5855,0.066228,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,90,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-8888.0,360.0
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,wind_speed_mps_850hpa,double,numeric,88407,82623,5784,0.065425,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,90,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-888.8,79.0
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,temperature_c_700hpa,double,numeric,88407,50033,38374,0.434061,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,90,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-888.8,23.1
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,relative_humidity_pct_700hpa,double,numeric,88407,11176,77231,0.873585,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,35,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-8888.0,1000.0
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,dewpoint_depression_c_700hpa,double,numeric,88407,39291,49116,0.555567,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,90,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-888.8,49.0
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,geopotential_height_m_700hpa,double,numeric,88407,49993,38414,0.434513,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,90,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-8888.0,3283.0
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,wind_direction_deg_700hpa,double,numeric,88407,83548,4859,0.054962,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,90,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-8888.0,360.0
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,wind_speed_mps_700hpa,double,numeric,88407,83595,4812,0.05443,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,90,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-888.8,93.0
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,temperature_c_500hpa,double,numeric,88407,50196,38211,0.432217,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,65,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-888.8,4.2
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,relative_humidity_pct_500hpa,double,numeric,88407,11389,77018,0.871175,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,35,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-8888.0,1000.0
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,dewpoint_depression_c_500hpa,double,numeric,88407,39460,48947,0.553655,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,65,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-888.8,49.0
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,geopotential_height_m_500hpa,double,numeric,88407,50147,38260,0.432771,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,65,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-8888.0,6030.0
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,wind_direction_deg_500hpa,double,numeric,88407,83124,5283,0.059758,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,65,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-8888.0,360.0
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,wind_speed_mps_500hpa,double,numeric,88407,83160,5247,0.059351,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,65,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-888.8,68.0
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,temp_850_minus_500_c,double,numeric,88407,49265,39142,0.442748,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,90,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-887.0999999999999,910.4
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,temperature_c_300hpa,double,numeric,88407,49825,38582,0.436413,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,50,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-888.8,-19.3
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,relative_humidity_pct_300hpa,double,numeric,88407,7575,80832,0.914317,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,35,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-8888.0,980.0
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,dewpoint_depression_c_300hpa,double,numeric,88407,39613,48794,0.551925,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,50,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-888.8,49.0
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,geopotential_height_m_300hpa,double,numeric,88407,49794,38613,0.436764,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,50,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-8888.0,9920.0
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,wind_direction_deg_300hpa,double,numeric,88407,69565,18842,0.213128,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,50,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-8888.0,360.0
03_noaa_igra_upper_air_hkm00045004,03_noaa_igra_upper_air_hkm00045004/noaa_igra_hkm00045004_sounding_features.parquet,parquet,wind_speed_mps_300hpa,double,numeric,88407,69586,18821,0.21289,KEEP_AND_REBUILD_CLEAN,diagnostic_physics,UPPER_AIR_PHYSICS,DIAGNOSTIC_ONLY_UNTIL_RELEASE_LATENCY_PROOF,MAP_-888.8_AND_-8888_TO_NULL_SCALE_RH_AND_RECOMPUTE_DERIVATIVES,50,Potentially strong physical mechanism signal; current profile shows sentinel/scaling contamination and no all-row release-latency proof.,-888.8,136.0
