source,item_id,issue_day_utc,cycle_hour,lead_hour_requested,issued_at_utc,valid_at_utc,lead_hour_grib,availability_proxy_utc,variable,grib_short_name,grib_name,grib_type_of_level,grib_level,grib_step_type,grib_units,normalized_units,grid_point_count,bbox_min,bbox_mean,bbox_median,bbox_max,bbox_std
gfs,gfs_20260706_00z_f021,2026-07-06,0,21,2026-07-06T00:00:00Z,2026-07-06T21:00:00Z,,2026-07-06T06:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,22.104852294921898,26.435147742069148,26.604852294921898,29.504846191406276,2.252515446861675
gfs,gfs_20260706_00z_f021,2026-07-06,0,21,2026-07-06T00:00:00Z,2026-07-06T21:00:00Z,,2026-07-06T06:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-30.96044921875,-5.526105784406566,-1.96044921875,0.03955078125,7.251835875060916
gfs,gfs_20260706_00z_f021,2026-07-06,0,21,2026-07-06T00:00:00Z,2026-07-06T21:00:00Z,,2026-07-06T06:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,3.4008838383838382,3.1875,8.875,2.338907203850476
gfs,gfs_20260706_00z_f021,2026-07-06,0,21,2026-07-06T00:00:00Z,2026-07-06T21:00:00Z,,2026-07-06T06:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,0.8000864386558533,8.422308665333372,10.000086784362791,12.400086402893066,3.8591503169810286
gfs,gfs_20260706_00z_f021,2026-07-06,0,21,2026-07-06T00:00:00Z,2026-07-06T21:00:00Z,,2026-07-06T06:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,0.0,0.0,0.0,0.0,0.0
gfs,gfs_20260706_00z_f012,2026-07-06,0,12,2026-07-06T00:00:00Z,2026-07-06T12:00:00Z,,2026-07-06T06:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,9.100000381469728,85.51616158148255,95.9000015258789,100.0,19.618146059750035
gfs,gfs_20260706_00z_f012,2026-07-06,0,12,2026-07-06T00:00:00Z,2026-07-06T12:00:00Z,,2026-07-06T06:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,13.600000381469728,71.98989889356825,78.0999984741211,100.0,22.68873039723224
gfs,gfs_20260706_00z_f012,2026-07-06,0,12,2026-07-06T00:00:00Z,2026-07-06T12:00:00Z,,2026-07-06T06:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-2.1790404319763184,-0.029545574646556,0.1209594756364822,1.42095947265625,0.7260483501842747
gfs,gfs_20260706_00z_f012,2026-07-06,0,12,2026-07-06T00:00:00Z,2026-07-06T12:00:00Z,,2026-07-06T06:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,1.097930908203125,6.407021810310056,6.397931098937988,9.897931098937988,2.8728647156483182
gfs,gfs_20260706_00z_f012,2026-07-06,0,12,2026-07-06T00:00:00Z,2026-07-06T12:00:00Z,,2026-07-06T06:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,23.328088378906276,27.251333587338245,27.828088378906276,29.228112792968773,1.6640505221820316
gfs,gfs_20260706_00z_f012,2026-07-06,0,12,2026-07-06T00:00:00Z,2026-07-06T12:00:00Z,,2026-07-06T06:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,22.011315917968773,24.699205556542,24.811334228515648,26.211328125000023,1.1334450607942792
gfs,gfs_20260706_00z_f012,2026-07-06,0,12,2026-07-06T00:00:00Z,2026-07-06T12:00:00Z,,2026-07-06T06:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,27.207971191406276,29.398892550998283,29.007989501953148,33.3079772949219,1.202024887673918
gfs,gfs_20260706_00z_f012,2026-07-06,0,12,2026-07-06T00:00:00Z,2026-07-06T12:00:00Z,,2026-07-06T06:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,23.325158691406276,27.09888502949418,27.725152587890648,29.225152587890648,1.5558689339353706
gfs,gfs_20260706_00z_f012,2026-07-06,0,12,2026-07-06T00:00:00Z,2026-07-06T12:00:00Z,,2026-07-06T06:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,69.19999694824219,86.17070700905539,85.69999694824219,97.4000015258789,4.907122229184998
gfs,gfs_20260706_00z_f012,2026-07-06,0,12,2026-07-06T00:00:00Z,2026-07-06T12:00:00Z,,2026-07-06T06:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1005.297109375,1007.1757094381312,1007.349140625,1009.249140625,0.8917307696805169
gfs,gfs_20260706_00z_f012,2026-07-06,0,12,2026-07-06T00:00:00Z,2026-07-06T12:00:00Z,,2026-07-06T06:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,318.0,1285.020202020202,1155.0,2552.0,785.2101048017579
gfs,gfs_20260706_00z_f012,2026-07-06,0,12,2026-07-06T00:00:00Z,2026-07-06T12:00:00Z,,2026-07-06T06:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,22.853936767578148,26.89838731553821,27.5539489746094,29.753930664062523,1.9541832199339504
gfs,gfs_20260706_00z_f012,2026-07-06,0,12,2026-07-06T00:00:00Z,2026-07-06T12:00:00Z,,2026-07-06T06:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-24.0908203125,-3.191830413510101,-1.0908203125,-0.0908203125,4.470995074868002
gfs,gfs_20260706_00z_f012,2026-07-06,0,12,2026-07-06T00:00:00Z,2026-07-06T12:00:00Z,,2026-07-06T06:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.1875,3.880050505050505,3.75,9.625,2.539906816964627
gfs,gfs_20260706_00z_f012,2026-07-06,0,12,2026-07-06T00:00:00Z,2026-07-06T12:00:00Z,,2026-07-06T06:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,1.2049505710601809,10.384748523885554,11.404950141906738,13.704950332641602,2.9541950960268184
gfs,gfs_20260706_00z_f012,2026-07-06,0,12,2026-07-06T00:00:00Z,2026-07-06T12:00:00Z,,2026-07-06T06:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,172.5919952392578,368.8093731812757,381.2160034179688,405.2799987792969,37.3047881573215
gfs,gfs_20260706_00z_f039,2026-07-06,0,39,2026-07-06T00:00:00Z,2026-07-07T15:00:00Z,,2026-07-06T06:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,5.0,41.20505032394872,26.100000381469727,100.0,35.46718293445022
gfs,gfs_20260706_00z_f039,2026-07-06,0,39,2026-07-06T00:00:00Z,2026-07-07T15:00:00Z,,2026-07-06T06:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,36.29999923706055,79.41111100322068,79.9000015258789,100.0,15.983317293009767
gfs,gfs_20260706_00z_f039,2026-07-06,0,39,2026-07-06T00:00:00Z,2026-07-07T15:00:00Z,,2026-07-06T06:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-2.923901319503784,-1.4117801496476838,-1.4239013195037842,-0.323901355266571,0.6361615742145804
gfs,gfs_20260706_00z_f039,2026-07-06,0,39,2026-07-06T00:00:00Z,2026-07-07T15:00:00Z,,2026-07-06T06:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-0.2049804627895355,3.575827629940415,3.595019578933716,8.195019721984863,2.4152995972604763
gfs,gfs_20260706_00z_f039,2026-07-06,0,39,2026-07-06T00:00:00Z,2026-07-07T15:00:00Z,,2026-07-06T06:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,22.668481445312523,26.5331267385772,26.768487548828148,29.068475341796898,1.9586807397581
gfs,gfs_20260706_00z_f039,2026-07-06,0,39,2026-07-06T00:00:00Z,2026-07-07T15:00:00Z,,2026-07-06T06:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,21.649987792968773,24.198472209891907,24.350000000000023,25.7499938964844,1.149911176435634
gfs,gfs_20260706_00z_f039,2026-07-06,0,39,2026-07-06T00:00:00Z,2026-07-07T15:00:00Z,,2026-07-06T06:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,23.540551757812523,26.923379670730764,27.040551757812523,29.140557861328148,1.7088621901854104
gfs,gfs_20260706_00z_f039,2026-07-06,0,39,2026-07-06T00:00:00Z,2026-07-07T15:00:00Z,,2026-07-06T06:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,22.649682617187523,26.406248212101502,26.649682617187523,28.849694824218773,1.8645114676968244
gfs,gfs_20260706_00z_f039,2026-07-06,0,39,2026-07-06T00:00:00Z,2026-07-07T15:00:00Z,,2026-07-06T06:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,78.9000015258789,87.20505030468257,86.69999694824219,97.5999984741211,4.882733327928312
gfs,gfs_20260706_00z_f039,2026-07-06,0,39,2026-07-06T00:00:00Z,2026-07-07T15:00:00Z,,2026-07-06T06:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1006.744765625,1007.9095186237372,1007.912734375,1009.772734375,0.6973574231340259
gfs,gfs_20260706_00z_f039,2026-07-06,0,39,2026-07-06T00:00:00Z,2026-07-07T15:00:00Z,,2026-07-06T06:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,0.0,737.4040404040404,614.0,1788.0,574.0297377154383
gfs,gfs_20260706_00z_f039,2026-07-06,0,39,2026-07-06T00:00:00Z,2026-07-07T15:00:00Z,,2026-07-06T06:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,22.1262145996094,26.289857559974767,26.6262145996094,29.526208496093773,2.3358200500760726
gfs,gfs_20260706_00z_f039,2026-07-06,0,39,2026-07-06T00:00:00Z,2026-07-07T15:00:00Z,,2026-07-06T06:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-56.892333984375,-6.377182469223484,-1.892333984375,0.107666015625,11.418895943698006
gfs,gfs_20260706_00z_f039,2026-07-06,0,39,2026-07-06T00:00:00Z,2026-07-07T15:00:00Z,,2026-07-06T06:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,0.5580808080808081,0.375,1.9375,0.5771624716859017
gfs,gfs_20260706_00z_f039,2026-07-06,0,39,2026-07-06T00:00:00Z,2026-07-07T15:00:00Z,,2026-07-06T06:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,0.7254472970962524,6.137568469601448,6.725447177886963,11.925447463989258,3.169114565362411
gfs,gfs_20260706_00z_f039,2026-07-06,0,39,2026-07-06T00:00:00Z,2026-07-07T15:00:00Z,,2026-07-06T06:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,0.0,0.0,0.0,0.0,0.0
gfs,gfs_20260706_00z_f045,2026-07-06,0,45,2026-07-06T00:00:00Z,2026-07-07T21:00:00Z,,2026-07-06T06:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,5.0,47.70505062257401,37.59999847412109,100.0,33.94744742456945
gfs,gfs_20260706_00z_f045,2026-07-06,0,45,2026-07-06T00:00:00Z,2026-07-07T21:00:00Z,,2026-07-06T06:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,12.800000190734863,61.525252322957975,65.9000015258789,100.0,30.68698041603216
gfs,gfs_20260706_00z_f045,2026-07-06,0,45,2026-07-06T00:00:00Z,2026-07-07T21:00:00Z,,2026-07-06T06:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-3.57696533203125,-1.5072683586052271,-1.676965355873108,0.623034656047821,0.8871079433355874
gfs,gfs_20260706_00z_f045,2026-07-06,0,45,2026-07-06T00:00:00Z,2026-07-07T21:00:00Z,,2026-07-06T06:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-0.659558117389679,3.5273105724517144,3.2404417991638184,9.540441513061523,2.9159487030903573
gfs,gfs_20260706_00z_f045,2026-07-06,0,45,2026-07-06T00:00:00Z,2026-07-07T21:00:00Z,,2026-07-06T06:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,21.618371582031276,25.95270213117505,26.218347167968773,28.618371582031276,2.2108185196565766
gfs,gfs_20260706_00z_f045,2026-07-06,0,45,2026-07-06T00:00:00Z,2026-07-07T21:00:00Z,,2026-07-06T06:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,21.050866699218773,23.764995289812205,23.950860595703148,25.450860595703148,1.1553116975970144
gfs,gfs_20260706_00z_f045,2026-07-06,0,45,2026-07-06T00:00:00Z,2026-07-07T21:00:00Z,,2026-07-06T06:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,22.0781188964844,26.30640764332783,26.478112792968773,29.0781188964844,2.186138563405203
gfs,gfs_20260706_00z_f045,2026-07-06,0,45,2026-07-06T00:00:00Z,2026-07-07T21:00:00Z,,2026-07-06T06:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,21.6967712402344,25.81495934688685,25.996789550781276,28.396783447265648,2.110741348293001
gfs,gfs_20260706_00z_f045,2026-07-06,0,45,2026-07-06T00:00:00Z,2026-07-07T21:00:00Z,,2026-07-06T06:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,77.9000015258789,87.93535351994062,87.9000015258789,98.8000030517578,6.033614879581694
gfs,gfs_20260706_00z_f045,2026-07-06,0,45,2026-07-06T00:00:00Z,2026-07-07T21:00:00Z,,2026-07-06T06:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1005.050859375,1006.3627943497474,1006.330859375,1008.182890625,0.7579861161851696
gfs,gfs_20260706_00z_f045,2026-07-06,0,45,2026-07-06T00:00:00Z,2026-07-07T21:00:00Z,,2026-07-06T06:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,0.0,601.3939393939394,435.0,1599.0,475.3009002956495
gfs,gfs_20260706_00z_f045,2026-07-06,0,45,2026-07-06T00:00:00Z,2026-07-07T21:00:00Z,,2026-07-06T06:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,21.306176757812523,25.893046122849608,26.006188964843773,29.506188964843773,2.686767776890411
gfs,gfs_20260706_00z_f045,2026-07-06,0,45,2026-07-06T00:00:00Z,2026-07-07T21:00:00Z,,2026-07-06T06:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-52.7197265625,-7.588413431186868,-1.7197265625,0.2802734375,10.452051622728002
gfs,gfs_20260706_00z_f045,2026-07-06,0,45,2026-07-06T00:00:00Z,2026-07-07T21:00:00Z,,2026-07-06T06:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,1.85479797979798,1.625,4.75,1.3722949827911994
gfs,gfs_20260706_00z_f045,2026-07-06,0,45,2026-07-06T00:00:00Z,2026-07-07T21:00:00Z,,2026-07-06T06:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,0.5261964797973633,5.842358112937272,6.126196384429932,11.7261962890625,3.341466049336128
gfs,gfs_20260706_00z_f045,2026-07-06,0,45,2026-07-06T00:00:00Z,2026-07-07T21:00:00Z,,2026-07-06T06:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,0.0,0.0,0.0,0.0,0.0
gfs,gfs_20260706_00z_f027,2026-07-06,0,27,2026-07-06T00:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T06:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,99.8000030517578,99.99595965761128,100.0,100.0,0.0281377287815058
gfs,gfs_20260706_00z_f027,2026-07-06,0,27,2026-07-06T00:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T06:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,98.0,99.93838385379676,100.0,100.0,0.2769629568271276
gfs,gfs_20260706_00z_f027,2026-07-06,0,27,2026-07-06T00:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T06:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-2.1719603538513184,0.0300597513301505,0.0280395504087209,2.5280394554138184,0.8659647156833102
gfs,gfs_20260706_00z_f027,2026-07-06,0,27,2026-07-06T00:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T06:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,0.6556121706962585,5.104097041216764,4.655611991882324,9.25561237335205,2.43846964215622
gfs,gfs_20260706_00z_f027,2026-07-06,0,27,2026-07-06T00:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T06:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,24.547479248046898,27.488899986190045,27.747491455078148,29.047479248046898,1.108553350609618
gfs,gfs_20260706_00z_f027,2026-07-06,0,27,2026-07-06T00:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T06:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,21.595086669921898,24.44053486525412,24.395074462890648,25.595086669921898,0.7831910245803435
gfs,gfs_20260706_00z_f027,2026-07-06,0,27,2026-07-06T00:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T06:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,24.601129150390648,27.638497154158795,27.9011169433594,29.201135253906276,1.176846454309085
gfs,gfs_20260706_00z_f027,2026-07-06,0,27,2026-07-06T00:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T06:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,23.390252685546898,26.771055341007752,26.890252685546898,28.590234375000023,1.372727512421505
gfs,gfs_20260706_00z_f027,2026-07-06,0,27,2026-07-06T00:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T06:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,66.9000015258789,83.54848487931069,83.30000305175781,95.5,4.132975752570408
gfs,gfs_20260706_00z_f027,2026-07-06,0,27,2026-07-06T00:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T06:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1006.843125,1008.065024463384,1008.17515625,1009.543125,0.6344495774147612
gfs,gfs_20260706_00z_f027,2026-07-06,0,27,2026-07-06T00:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T06:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,287.0,922.3232323232324,674.0,1899.0,518.343180814239
gfs,gfs_20260706_00z_f027,2026-07-06,0,27,2026-07-06T00:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T06:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,24.513391113281276,27.735600388652166,28.113366699218773,30.113366699218773,1.3137610664008357
gfs,gfs_20260706_00z_f027,2026-07-06,0,27,2026-07-06T00:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T06:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-9.5555419921875,-1.5858450224905305,-0.5555419921875,0.4444580078125,2.1151428323169874
gfs,gfs_20260706_00z_f027,2026-07-06,0,27,2026-07-06T00:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T06:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.1875,2.7234848484848486,2.75,6.0625,1.359998831057403
gfs,gfs_20260706_00z_f027,2026-07-06,0,27,2026-07-06T00:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T06:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,1.8082350492477417,8.27288142960481,8.908234596252441,12.40823459625244,2.147317481922993
gfs,gfs_20260706_00z_f027,2026-07-06,0,27,2026-07-06T00:00:00Z,2026-07-07T03:00:00Z,,2026-07-06T06:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,49.47200012207031,268.9024640478269,208.2079925537109,563.6799926757812,175.85009447513892
gfs,gfs_20260706_00z_f015,2026-07-06,0,15,2026-07-06T00:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T06:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,29.399999618530277,93.64949511518384,99.9000015258789,100.0,12.82234784172403
gfs,gfs_20260706_00z_f015,2026-07-06,0,15,2026-07-06T00:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T06:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,65.0999984741211,94.42929323755128,97.3000030517578,100.0,7.04394983078172
gfs,gfs_20260706_00z_f015,2026-07-06,0,15,2026-07-06T00:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T06:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-2.4471435546875,-0.3380526463792782,-0.2471435517072677,0.852856457233429,0.6890325420235482
gfs,gfs_20260706_00z_f015,2026-07-06,0,15,2026-07-06T00:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T06:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,0.6400696039199829,6.002695830783459,6.040069580078125,10.340069770812988,3.2193099623107853
gfs,gfs_20260706_00z_f015,2026-07-06,0,15,2026-07-06T00:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T06:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,23.179101562500023,27.033634440104187,27.5790954589844,29.179101562500023,1.8562639681563784
gfs,gfs_20260706_00z_f015,2026-07-06,0,15,2026-07-06T00:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T06:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,22.048181152343773,24.70777852992821,24.748193359375023,26.348168945312523,1.2564121479806831
gfs,gfs_20260706_00z_f015,2026-07-06,0,15,2026-07-06T00:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T06:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,23.411828613281276,27.348181275647114,27.911828613281276,29.211816406250023,1.702489521266237
gfs,gfs_20260706_00z_f015,2026-07-06,0,15,2026-07-06T00:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T06:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,23.146325683593773,26.887752710207565,27.446343994140648,29.146325683593773,1.7615437669440817
gfs,gfs_20260706_00z_f015,2026-07-06,0,15,2026-07-06T00:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T06:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,71.19999694824219,87.22626271874013,86.4000015258789,98.5999984741211,5.291857108729737
gfs,gfs_20260706_00z_f015,2026-07-06,0,15,2026-07-06T00:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T06:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1006.741015625,1008.2801546717172,1008.361015625,1010.265,0.8317223553128852
gfs,gfs_20260706_00z_f015,2026-07-06,0,15,2026-07-06T00:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T06:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,220.0,1275.8484848484848,1080.0,2695.0,900.2350238994705
gfs,gfs_20260706_00z_f015,2026-07-06,0,15,2026-07-06T00:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T06:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,22.7499938964844,26.71363698015311,27.149987792968773,29.550012207031276,2.0893416819237114
gfs,gfs_20260706_00z_f015,2026-07-06,0,15,2026-07-06T00:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T06:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-21.961181640625,-4.132898812342172,-1.961181640625,0.038818359375,5.079251523720821
gfs,gfs_20260706_00z_f015,2026-07-06,0,15,2026-07-06T00:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T06:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,2.060606060606061,1.6875,6.5625,1.818410654791216
gfs,gfs_20260706_00z_f015,2026-07-06,0,15,2026-07-06T00:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T06:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,1.0277893543243408,9.66011254715197,10.827789306640623,13.527789115905762,3.5053445014782247
gfs,gfs_20260706_00z_f015,2026-07-06,0,15,2026-07-06T00:00:00Z,2026-07-06T15:00:00Z,,2026-07-06T06:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,0.0,0.0,0.0,0.0,0.0
gfs,gfs_20260706_00z_f030,2026-07-06,0,30,2026-07-06T00:00:00Z,2026-07-07T06:00:00Z,,2026-07-06T06:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,77.30000305175781,98.67272733437896,100.0,100.0,4.326610146200669
gfs,gfs_20260706_00z_f030,2026-07-06,0,30,2026-07-06T00:00:00Z,2026-07-07T06:00:00Z,,2026-07-06T06:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,98.9000015258789,99.956565779869,100.0,100.0,0.1753274265128785
