station_id,target_date_local,asof_utc,gfs_cig_min,gfs_cig_max,gfs_cig_mean,gfs_cig_median,gfs_dpt_min,gfs_dpt_max,gfs_dpt_mean,gfs_dpt_median,gfs_n_x_min,gfs_n_x_max,gfs_n_x_mean,gfs_n_x_median,gfs_p06_min,gfs_p06_max,gfs_p06_mean,gfs_p06_median,gfs_p12_min,gfs_p12_max,gfs_p12_mean,gfs_p12_median,gfs_pos_min,gfs_pos_max,gfs_pos_mean,gfs_pos_median,gfs_poz_min,gfs_poz_max,gfs_poz_mean,gfs_poz_median,gfs_q06_min,gfs_q06_max,gfs_q06_mean,gfs_q06_median,gfs_q12_min,gfs_q12_max,gfs_q12_mean,gfs_q12_median,gfs_snw_min,gfs_snw_max,gfs_snw_mean,gfs_snw_median,gfs_t06_min,gfs_t06_max,gfs_t06_mean,gfs_t06_median,gfs_t06_1_min,gfs_t06_1_max,gfs_t06_1_mean,gfs_t06_1_median,gfs_t06_2_min,gfs_t06_2_max,gfs_t06_2_mean,gfs_t06_2_median,gfs_tmp_min,gfs_tmp_max,gfs_tmp_mean,gfs_tmp_median,gfs_vis_min,gfs_vis_max,gfs_vis_mean,gfs_vis_median,gfs_wdr_min,gfs_wdr_max,gfs_wdr_mean,gfs_wdr_median,gfs_wsp_min,gfs_wsp_max,gfs_wsp_mean,gfs_wsp_median,nam_cig_min,nam_cig_max,nam_cig_mean,nam_cig_median,nam_dpt_min,nam_dpt_max,nam_dpt_mean,nam_dpt_median,nam_n_x_min,nam_n_x_max,nam_n_x_mean,nam_n_x_median,nam_p06_min,nam_p06_max,nam_p06_mean,nam_p06_median,nam_p12_min,nam_p12_max,nam_p12_mean,nam_p12_median,nam_pos_min,nam_pos_max,nam_pos_mean,nam_pos_median,nam_poz_min,nam_poz_max,nam_poz_mean,nam_poz_median,nam_q06_min,nam_q06_max,nam_q06_mean,nam_q06_median,nam_q12_min,nam_q12_max,nam_q12_mean,nam_q12_median,nam_snw_min,nam_snw_max,nam_snw_mean,nam_snw_median,nam_t06_min,nam_t06_max,nam_t06_mean,nam_t06_median,nam_t06_1_min,nam_t06_1_max,nam_t06_1_mean,nam_t06_1_median,nam_t06_2_min,nam_t06_2_max,nam_t06_2_mean,nam_t06_2_median,nam_tmp_min,nam_tmp_max,nam_tmp_mean,nam_tmp_median,nam_vis_min,nam_vis_max,nam_vis_mean,nam_vis_median,nam_wdr_min,nam_wdr_max,nam_wdr_mean,nam_wdr_median,nam_wsp_min,nam_wsp_max,nam_wsp_mean,nam_wsp_median,target_tmax_f
KMDW,2012-07-19,2012-07-18T12:00:00Z,6.0000,8.0000,7.2500,7.0000,70.0000,73.0000,71.2500,71.0000,73.0000,88.0000,80.5000,80.5000,37.0000,51.0000,45.2500,46.5000,70.0000,80.0000,75.0000,75.0000,,,,,,,,,1.0000,3.0000,1.7500,1.5000,2.0000,4.0000,3.0000,3.0000,,,,,16.0000,46.0000,35.0000,39.0000,16.0000,46.0000,35.0000,39.0000,4.0000,22.0000,10.0000,7.0000,75.0000,84.0000,79.2500,79.0000,5.0000,7.0000,6.1250,6.5000,30.0000,220.0000,116.2500,100.0000,2.0000,8.0000,5.0000,4.5000,7.0000,8.0000,7.8750,8.0000,68.0000,72.0000,70.5000,71.0000,76.0000,91.0000,83.5000,83.5000,2.0000,39.0000,13.5000,6.5000,8.0000,39.0000,23.5000,23.5000,,,,,,,,,0.0000,1.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,14.0000,33.0000,23.7500,24.0000,14.0000,33.0000,23.7500,24.0000,4.0000,22.0000,10.7500,8.5000,77.0000,88.0000,82.1250,81.0000,7.0000,7.0000,7.0000,7.0000,20.0000,280.0000,113.7500,85.0000,3.0000,16.0000,9.2500,9.0000,85.0
KMDW,2012-07-20,2012-07-19T12:00:00Z,4.0000,8.0000,6.0000,6.0000,61.0000,67.0000,64.2500,64.5000,67.0000,80.0000,73.5000,73.5000,5.0000,11.0000,8.5000,9.0000,8.0000,16.0000,12.0000,12.0000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,2.0000,4.0000,3.2500,3.5000,2.0000,4.0000,3.2500,3.5000,0.0000,4.0000,1.5000,1.0000,69.0000,77.0000,72.2500,71.0000,5.0000,7.0000,6.3750,7.0000,20.0000,60.0000,36.2500,35.0000,5.0000,13.0000,9.6250,9.5000,2.0000,8.0000,5.6250,5.5000,63.0000,68.0000,65.1250,64.5000,70.0000,83.0000,76.5000,76.5000,2.0000,11.0000,5.2500,4.0000,6.0000,33.0000,19.5000,19.5000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,7.0000,4.2500,5.0000,0.0000,7.0000,4.2500,5.0000,1.0000,6.0000,3.5000,3.5000,72.0000,80.0000,75.7500,75.0000,6.0000,7.0000,6.8750,7.0000,30.0000,40.0000,33.7500,30.0000,7.0000,13.0000,10.6250,11.5000,82.0
KMDW,2012-07-21,2012-07-20T12:00:00Z,8.0000,8.0000,8.0000,8.0000,60.0000,69.0000,63.8750,64.0000,64.0000,85.0000,74.5000,74.5000,0.0000,9.0000,2.7500,1.0000,2.0000,9.0000,5.5000,5.5000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,2.0000,15.0000,6.0000,3.5000,2.0000,15.0000,6.0000,3.5000,0.0000,5.0000,1.5000,0.5000,65.0000,82.0000,74.1250,76.0000,7.0000,7.0000,7.0000,7.0000,30.0000,260.0000,201.2500,235.0000,1.0000,8.0000,4.8750,5.5000,8.0000,8.0000,8.0000,8.0000,58.0000,63.0000,60.7500,60.5000,68.0000,92.0000,80.0000,80.0000,2.0000,4.0000,3.2500,3.5000,6.0000,6.0000,6.0000,6.0000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,4.0000,22.0000,9.0000,5.0000,4.0000,22.0000,9.0000,5.0000,0.0000,8.0000,2.2500,0.5000,70.0000,91.0000,80.5000,82.0000,7.0000,7.0000,7.0000,7.0000,0.0000,220.0000,158.7500,190.0000,0.0000,9.0000,5.5000,7.0000,89.0
KMDW,2012-07-22,2012-07-21T12:00:00Z,8.0000,8.0000,8.0000,8.0000,69.0000,71.0000,70.3750,71.0000,72.0000,86.0000,79.0000,79.0000,0.0000,23.0000,6.5000,1.5000,6.0000,23.0000,14.5000,14.5000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,4.0000,23.0000,15.0000,16.5000,4.0000,23.0000,15.0000,16.5000,1.0000,11.0000,4.2500,2.5000,74.0000,83.0000,78.3750,78.5000,4.0000,7.0000,6.3750,7.0000,200.0000,250.0000,227.5000,235.0000,3.0000,8.0000,5.8750,6.0000,8.0000,8.0000,8.0000,8.0000,58.0000,65.0000,60.2500,60.0000,74.0000,94.0000,84.0000,84.0000,3.0000,29.0000,10.0000,4.0000,6.0000,29.0000,17.5000,17.5000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,9.0000,24.0000,13.7500,11.0000,9.0000,24.0000,13.7500,11.0000,1.0000,10.0000,4.7500,4.0000,76.0000,93.0000,84.6250,85.5000,7.0000,7.0000,7.0000,7.0000,120.0000,260.0000,203.7500,205.0000,4.0000,10.0000,6.6250,6.0000,90.0
KMDW,2012-07-23,2012-07-22T12:00:00Z,8.0000,8.0000,8.0000,8.0000,71.0000,75.0000,73.3750,74.0000,74.0000,92.0000,83.0000,83.0000,8.0000,44.0000,23.7500,21.5000,19.0000,53.0000,36.0000,36.0000,,,,,,,,,0.0000,1.0000,0.2500,0.0000,0.0000,2.0000,1.0000,1.0000,,,,,17.0000,39.0000,30.0000,32.0000,17.0000,39.0000,30.0000,32.0000,8.0000,24.0000,13.2500,10.5000,76.0000,90.0000,82.1250,82.0000,7.0000,7.0000,7.0000,7.0000,210.0000,270.0000,246.2500,250.0000,6.0000,11.0000,8.8750,9.0000,8.0000,8.0000,8.0000,8.0000,60.0000,67.0000,62.6250,62.5000,77.0000,101.0000,89.0000,89.0000,11.0000,29.0000,20.5000,21.0000,25.0000,29.0000,27.0000,27.0000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,12.0000,32.0000,24.5000,27.0000,12.0000,32.0000,24.5000,27.0000,3.0000,23.0000,10.0000,7.0000,79.0000,100.0000,89.1250,89.0000,7.0000,7.0000,7.0000,7.0000,210.0000,270.0000,231.2500,230.0000,6.0000,17.0000,12.7500,12.5000,98.0
KMDW,2012-07-24,2012-07-23T12:00:00Z,8.0000,8.0000,8.0000,8.0000,69.0000,72.0000,69.8750,69.5000,75.0000,86.0000,80.5000,80.5000,15.0000,45.0000,26.2500,22.5000,37.0000,66.0000,51.5000,51.5000,,,,,,,,,0.0000,1.0000,0.2500,0.0000,0.0000,2.0000,1.0000,1.0000,,,,,14.0000,49.0000,29.5000,27.5000,14.0000,49.0000,29.5000,27.5000,6.0000,18.0000,11.7500,11.5000,77.0000,83.0000,79.8750,80.5000,7.0000,7.0000,7.0000,7.0000,20.0000,310.0000,122.5000,85.0000,3.0000,7.0000,4.8750,5.0000,8.0000,8.0000,8.0000,8.0000,64.0000,68.0000,65.7500,65.5000,77.0000,87.0000,82.0000,82.0000,8.0000,58.0000,33.0000,33.0000,11.0000,60.0000,35.5000,35.5000,,,,,,,,,0.0000,3.0000,1.5000,1.5000,0.0000,3.0000,1.5000,1.5000,,,,,15.0000,56.0000,33.7500,32.0000,15.0000,56.0000,33.7500,32.0000,6.0000,16.0000,10.0000,9.0000,76.0000,85.0000,80.8750,80.5000,7.0000,7.0000,7.0000,7.0000,20.0000,360.0000,86.2500,50.0000,2.0000,10.0000,7.7500,9.0000,88.0
KMDW,2012-07-25,2012-07-24T12:00:00Z,8.0000,8.0000,8.0000,8.0000,69.0000,76.0000,72.5000,73.0000,71.0000,92.0000,81.5000,81.5000,5.0000,21.0000,13.0000,13.0000,20.0000,28.0000,24.0000,24.0000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,13.0000,24.0000,17.7500,17.0000,13.0000,24.0000,17.7500,17.0000,3.0000,28.0000,11.2500,7.0000,73.0000,91.0000,81.3750,82.0000,5.0000,7.0000,6.7500,7.0000,100.0000,230.0000,187.5000,210.0000,5.0000,17.0000,10.8750,11.5000,8.0000,8.0000,8.0000,8.0000,60.0000,66.0000,62.3750,62.5000,73.0000,102.0000,87.5000,87.5000,2.0000,29.0000,11.2500,7.0000,6.0000,29.0000,17.5000,17.5000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,14.0000,29.0000,22.2500,23.0000,14.0000,29.0000,22.2500,23.0000,3.0000,18.0000,8.2500,6.0000,75.0000,100.0000,86.7500,87.5000,7.0000,7.0000,7.0000,7.0000,100.0000,240.0000,193.7500,215.0000,3.0000,19.0000,10.6250,10.5000,101.0
KMDW,2012-07-26,2012-07-25T12:00:00Z,4.0000,8.0000,7.2500,8.0000,68.0000,73.0000,70.3750,70.5000,75.0000,82.0000,78.5000,78.5000,25.0000,50.0000,38.2500,39.0000,57.0000,67.0000,62.0000,62.0000,,,,,,,,,0.0000,2.0000,0.7500,0.5000,2.0000,2.0000,2.0000,2.0000,,,,,22.0000,40.0000,31.5000,32.0000,22.0000,40.0000,31.5000,32.0000,6.0000,21.0000,11.2500,9.0000,73.0000,81.0000,77.0000,77.5000,5.0000,7.0000,6.3750,7.0000,230.0000,340.0000,292.5000,295.0000,4.0000,10.0000,7.3750,7.5000,7.0000,8.0000,7.8750,8.0000,66.0000,72.0000,69.6250,70.5000,77.0000,85.0000,81.0000,81.0000,3.0000,51.0000,29.5000,32.0000,47.0000,60.0000,53.5000,53.5000,,,,,,,,,0.0000,2.0000,0.7500,0.5000,1.0000,1.0000,1.0000,1.0000,,,,,16.0000,35.0000,26.7500,28.0000,16.0000,35.0000,26.7500,28.0000,7.0000,15.0000,9.7500,8.5000,78.0000,85.0000,80.1250,79.5000,5.0000,7.0000,6.7500,7.0000,10.0000,330.0000,143.7500,135.0000,6.0000,12.0000,8.0000,7.0000,89.0
KMDW,2012-07-27,2012-07-26T12:00:00Z,7.0000,8.0000,7.7500,8.0000,65.0000,67.0000,65.6250,65.5000,68.0000,82.0000,75.0000,75.0000,6.0000,23.0000,14.5000,14.5000,18.0000,40.0000,29.0000,29.0000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,,,,,10.0000,22.0000,16.2500,16.5000,10.0000,22.0000,16.2500,16.5000,3.0000,9.0000,5.5000,5.0000,70.0000,79.0000,74.1250,74.0000,5.0000,7.0000,6.6250,7.0000,270.0000,350.0000,298.7500,285.0000,5.0000,11.0000,7.6250,8.0000,7.0000,8.0000,7.8750,8.0000,62.0000,67.0000,64.0000,63.5000,71.0000,84.0000,77.5000,77.5000,3.0000,14.0000,7.5000,6.5000,6.0000,14.0000,10.0000,10.0000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,9.0000,21.0000,14.0000,13.0000,9.0000,21.0000,14.0000,13.0000,5.0000,12.0000,8.2500,8.0000,73.0000,81.0000,76.6250,77.0000,7.0000,7.0000,7.0000,7.0000,10.0000,330.0000,196.2500,275.0000,1.0000,14.0000,8.0000,8.0000,87.0
KMDW,2012-07-28,2012-07-27T12:00:00Z,6.0000,8.0000,7.7500,8.0000,60.0000,65.0000,62.5000,62.5000,66.0000,82.0000,74.0000,74.0000,3.0000,8.0000,5.7500,6.0000,7.0000,8.0000,7.5000,7.5000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,3.0000,1.5000,1.5000,0.0000,3.0000,1.5000,1.5000,1.0000,4.0000,2.2500,2.0000,67.0000,79.0000,72.8750,72.5000,5.0000,7.0000,6.3750,7.0000,10.0000,350.0000,115.0000,45.0000,4.0000,9.0000,7.5000,7.5000,3.0000,8.0000,6.7500,8.0000,57.0000,64.0000,60.1250,59.0000,67.0000,81.0000,74.0000,74.0000,2.0000,4.0000,3.2500,3.5000,6.0000,6.0000,6.0000,6.0000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,7.0000,3.5000,3.5000,0.0000,7.0000,3.5000,3.5000,1.0000,5.0000,2.7500,2.5000,69.0000,79.0000,73.3750,72.5000,7.0000,7.0000,7.0000,7.0000,10.0000,60.0000,38.7500,35.0000,6.0000,10.0000,8.3750,9.0000,83.0
KMDW,2012-07-29,2012-07-28T12:00:00Z,6.0000,8.0000,7.6250,8.0000,59.0000,69.0000,63.6250,63.5000,63.0000,84.0000,73.5000,73.5000,0.0000,35.0000,14.2500,11.0000,7.0000,46.0000,26.5000,26.5000,,,,,,,,,0.0000,1.0000,0.2500,0.0000,0.0000,1.0000,0.5000,0.5000,,,,,0.0000,28.0000,8.7500,3.5000,0.0000,28.0000,8.7500,3.5000,0.0000,18.0000,5.2500,1.5000,65.0000,82.0000,73.5000,75.0000,6.0000,7.0000,6.7500,7.0000,150.0000,190.0000,173.7500,170.0000,1.0000,10.0000,6.1250,7.5000,8.0000,8.0000,8.0000,8.0000,54.0000,62.0000,58.0000,58.5000,66.0000,85.0000,75.5000,75.5000,3.0000,16.0000,6.7500,4.0000,6.0000,16.0000,11.0000,11.0000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,18.0000,6.5000,4.0000,0.0000,18.0000,6.5000,4.0000,0.0000,5.0000,2.2500,2.0000,68.0000,84.0000,76.2500,77.5000,7.0000,7.0000,7.0000,7.0000,110.0000,200.0000,143.7500,125.0000,1.0000,9.0000,5.3750,6.0000,88.0
KMDW,2012-07-30,2012-07-29T12:00:00Z,6.0000,8.0000,7.1250,7.0000,64.0000,72.0000,68.0000,68.0000,69.0000,84.0000,76.5000,76.5000,8.0000,19.0000,13.7500,14.0000,17.0000,35.0000,26.0000,26.0000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,11.0000,36.0000,19.0000,14.5000,11.0000,36.0000,19.0000,14.5000,1.0000,19.0000,6.2500,2.5000,71.0000,82.0000,76.2500,76.5000,5.0000,7.0000,6.6250,7.0000,150.0000,180.0000,158.7500,160.0000,4.0000,7.0000,5.0000,4.5000,6.0000,8.0000,7.3750,7.5000,58.0000,63.0000,61.2500,61.5000,67.0000,90.0000,78.5000,78.5000,2.0000,56.0000,24.7500,20.5000,8.0000,68.0000,38.0000,38.0000,,,,,,,,,0.0000,1.0000,0.2500,0.0000,0.0000,1.0000,0.5000,0.5000,,,,,7.0000,23.0000,14.2500,13.5000,7.0000,23.0000,14.2500,13.5000,0.0000,18.0000,5.7500,2.5000,69.0000,89.0000,79.1250,80.0000,7.0000,7.0000,7.0000,7.0000,90.0000,160.0000,123.7500,125.0000,7.0000,11.0000,9.1250,9.0000,93.0
KMDW,2012-07-31,2012-07-30T12:00:00Z,7.0000,8.0000,7.7500,8.0000,67.0000,70.0000,69.1250,69.5000,72.0000,85.0000,78.5000,78.5000,5.0000,25.0000,16.0000,17.0000,19.0000,37.0000,28.0000,28.0000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,7.0000,40.0000,25.2500,27.0000,7.0000,40.0000,25.2500,27.0000,7.0000,14.0000,10.2500,10.0000,73.0000,82.0000,76.8750,76.5000,5.0000,7.0000,6.5000,7.0000,30.0000,350.0000,196.2500,245.0000,4.0000,12.0000,7.3750,7.0000,8.0000,8.0000,8.0000,8.0000,62.0000,65.0000,63.5000,63.5000,73.0000,85.0000,79.0000,79.0000,2.0000,19.0000,7.2500,4.0000,6.0000,19.0000,12.5000,12.5000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,4.0000,27.0000,15.2500,15.0000,4.0000,27.0000,15.2500,15.0000,5.0000,14.0000,8.0000,6.5000,74.0000,82.0000,78.5000,79.5000,7.0000,7.0000,7.0000,7.0000,30.0000,360.0000,197.5000,205.0000,5.0000,13.0000,9.5000,10.0000,86.0
KMDW,2012-08-01,2012-07-31T12:00:00Z,8.0000,8.0000,8.0000,8.0000,62.0000,67.0000,64.2500,64.5000,65.0000,85.0000,75.0000,75.0000,1.0000,5.0000,3.0000,3.0000,4.0000,5.0000,4.5000,4.5000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,4.0000,1.2500,0.5000,0.0000,4.0000,1.2500,0.5000,0.0000,6.0000,1.7500,0.5000,66.0000,83.0000,74.7500,76.0000,5.0000,7.0000,6.5000,7.0000,30.0000,360.0000,193.7500,180.0000,2.0000,7.0000,4.5000,4.5000,8.0000,8.0000,8.0000,8.0000,55.0000,63.0000,58.2500,57.0000,67.0000,84.0000,75.5000,75.5000,2.0000,4.0000,3.2500,3.5000,6.0000,6.0000,6.0000,6.0000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,6.0000,1.7500,0.5000,0.0000,6.0000,1.7500,0.5000,0.0000,4.0000,1.5000,1.0000,69.0000,82.0000,75.1250,75.0000,7.0000,7.0000,7.0000,7.0000,20.0000,130.0000,60.0000,50.0000,3.0000,8.0000,5.8750,6.0000,89.0
KMDW,2012-08-02,2012-08-01T12:00:00Z,8.0000,8.0000,8.0000,8.0000,66.0000,70.0000,68.6250,70.0000,70.0000,86.0000,78.0000,78.0000,0.0000,11.0000,4.2500,3.0000,5.0000,12.0000,8.5000,8.5000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,6.0000,33.0000,17.7500,16.0000,6.0000,33.0000,17.7500,16.0000,4.0000,23.0000,9.5000,5.5000,72.0000,83.0000,77.3750,77.5000,5.0000,7.0000,6.7500,7.0000,130.0000,240.0000,183.7500,185.0000,2.0000,7.0000,5.0000,5.0000,8.0000,8.0000,8.0000,8.0000,56.0000,63.0000,57.7500,57.0000,70.0000,94.0000,82.0000,82.0000,2.0000,31.0000,10.0000,3.5000,6.0000,31.0000,18.5000,18.5000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,9.0000,25.0000,14.5000,12.0000,9.0000,25.0000,14.5000,12.0000,1.0000,14.0000,5.2500,3.0000,73.0000,93.0000,82.6250,82.5000,7.0000,7.0000,7.0000,7.0000,50.0000,260.0000,160.0000,190.0000,4.0000,13.0000,8.0000,7.5000,93.0
KMDW,2012-08-03,2012-08-02T12:00:00Z,8.0000,8.0000,8.0000,8.0000,68.0000,70.0000,69.2500,70.0000,72.0000,87.0000,79.5000,79.5000,3.0000,22.0000,13.7500,15.0000,13.0000,42.0000,27.5000,27.5000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,,,,,15.0000,26.0000,19.5000,18.5000,15.0000,26.0000,19.5000,18.5000,1.0000,11.0000,6.0000,6.0000,74.0000,85.0000,79.3750,79.5000,5.0000,7.0000,6.5000,7.0000,80.0000,170.0000,98.7500,90.0000,2.0000,7.0000,4.5000,4.5000,8.0000,8.0000,8.0000,8.0000,58.0000,67.0000,63.2500,65.0000,74.0000,95.0000,84.5000,84.5000,3.0000,12.0000,6.2500,5.0000,6.0000,12.0000,9.0000,9.0000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,11.0000,21.0000,16.2500,16.5000,11.0000,21.0000,16.2500,16.5000,3.0000,18.0000,8.5000,6.5000,76.0000,92.0000,84.6250,85.5000,7.0000,7.0000,7.0000,7.0000,80.0000,180.0000,128.7500,130.0000,3.0000,10.0000,6.3750,6.0000,94.0
KMDW,2012-08-04,2012-08-03T12:00:00Z,5.0000,8.0000,7.1250,7.5000,67.0000,74.0000,70.1250,70.0000,71.0000,87.0000,79.0000,79.0000,3.0000,14.0000,9.0000,9.5000,7.0000,18.0000,12.5000,12.5000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,3.0000,30.0000,11.5000,6.5000,3.0000,30.0000,11.5000,6.5000,1.0000,21.0000,8.0000,5.0000,73.0000,85.0000,78.8750,79.0000,5.0000,7.0000,6.0000,6.0000,150.0000,200.0000,178.7500,180.0000,3.0000,9.0000,6.0000,6.0000,8.0000,8.0000,8.0000,8.0000,67.0000,71.0000,69.1250,69.5000,74.0000,97.0000,85.5000,85.5000,3.0000,25.0000,9.0000,4.0000,6.0000,32.0000,19.0000,19.0000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,10.0000,33.0000,18.7500,16.0000,10.0000,33.0000,18.7500,16.0000,2.0000,23.0000,9.2500,6.0000,76.0000,95.0000,85.3750,86.5000,7.0000,7.0000,7.0000,7.0000,130.0000,210.0000,165.0000,160.0000,4.0000,13.0000,8.6250,8.5000,95.0
KMDW,2012-08-05,2012-08-04T12:00:00Z,4.0000,8.0000,7.1250,8.0000,57.0000,71.0000,62.7500,61.5000,70.0000,77.0000,73.5000,73.5000,4.0000,56.0000,20.7500,11.5000,5.0000,65.0000,35.0000,35.0000,,,,,,,,,0.0000,2.0000,0.5000,0.0000,0.0000,1.0000,0.5000,0.5000,,,,,0.0000,38.0000,15.2500,11.5000,0.0000,38.0000,15.2500,11.5000,0.0000,7.0000,3.2500,3.0000,66.0000,76.0000,72.0000,72.0000,7.0000,7.0000,7.0000,7.0000,270.0000,350.0000,311.2500,315.0000,4.0000,16.0000,10.5000,10.0000,3.0000,8.0000,7.0000,8.0000,53.0000,69.0000,59.1250,56.5000,70.0000,82.0000,76.0000,76.0000,2.0000,77.0000,21.7500,4.0000,6.0000,81.0000,43.5000,43.5000,,,,,,,,,0.0000,5.0000,1.2500,0.0000,0.0000,4.0000,2.0000,2.0000,,,,,0.0000,51.0000,17.2500,9.0000,0.0000,51.0000,17.2500,9.0000,3.0000,15.0000,7.2500,5.5000,71.0000,79.0000,74.7500,75.0000,4.0000,7.0000,6.3750,7.0000,40.0000,350.0000,247.5000,300.0000,2.0000,13.0000,8.2500,9.0000,85.0
KMDW,2012-08-06,2012-08-05T12:00:00Z,8.0000,8.0000,8.0000,8.0000,53.0000,62.0000,57.2500,57.5000,58.0000,81.0000,69.5000,69.5000,0.0000,5.0000,2.2500,2.0000,3.0000,5.0000,4.0000,4.0000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.0000,79.0000,69.5000,71.5000,7.0000,7.0000,7.0000,7.0000,190.0000,360.0000,245.0000,230.0000,2.0000,9.0000,5.0000,4.0000,8.0000,8.0000,8.0000,8.0000,49.0000,58.0000,52.8750,52.0000,63.0000,83.0000,73.0000,73.0000,2.0000,4.0000,3.2500,3.5000,6.0000,6.0000,6.0000,6.0000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,0.7500,0.0000,65.0000,82.0000,73.3750,74.0000,7.0000,7.0000,7.0000,7.0000,100.0000,170.0000,130.0000,125.0000,1.0000,7.0000,4.6250,4.5000,86.0
KMDW,2012-08-07,2012-08-06T12:00:00Z,8.0000,8.0000,8.0000,8.0000,60.0000,68.0000,63.7500,64.0000,64.0000,84.0000,74.0000,74.0000,3.0000,8.0000,5.0000,4.5000,5.0000,16.0000,10.5000,10.5000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,1.0000,35.0000,11.7500,5.5000,1.0000,35.0000,11.7500,5.5000,0.0000,18.0000,5.0000,1.0000,65.0000,83.0000,73.8750,74.5000,7.0000,7.0000,7.0000,7.0000,40.0000,310.0000,233.7500,250.0000,3.0000,8.0000,5.1250,5.0000,8.0000,8.0000,8.0000,8.0000,47.0000,53.0000,50.5000,51.0000,66.0000,97.0000,81.5000,81.5000,2.0000,4.0000,3.2500,3.5000,6.0000,6.0000,6.0000,6.0000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,2.0000,16.0000,6.7500,4.5000,2.0000,16.0000,6.7500,4.5000,0.0000,8.0000,3.0000,2.0000,68.0000,97.0000,82.2500,83.5000,7.0000,7.0000,7.0000,7.0000,180.0000,340.0000,237.5000,220.0000,2.0000,13.0000,7.5000,8.0000,94.0
